2020-12-18 15:31:46,24.00,-50.58,26.01,718
2020-12-18 15:31:49,24.00,-49.95,26.02,717
2020-12-18 15:31:52,24.00,-50.93,26.02,701
2020-12-18 15:31:58,24.00,-52.75,26.02,712
2020-12-18 15:32:02,24.00,-60.61,26.03,702
2020-12-18 15:32:04,24.00,-57.95,26.02,709
2020-12-18 15:32:06,24.00,-60.99,26.02,711
2020-12-18 15:32:10,24.00,-63.20,26.02,710
2020-12-18 15:32:14,24.00,-65.20,26.02,718
2020-12-18 15:32:16,23.00,-49.84,26.03,715
2020-12-18 15:32:18,23.00,-51.78,26.02,729
2020-12-18 15:32:20,23.00,-52.56,26.02,711
2020-12-18 15:32:23,26.00,-64.06,26.03,722
2020-12-18 15:32:25,23.00,-62.95,26.01,712
2020-12-18 15:32:29,23.00,-57.83,26.03,722
2020-12-18 15:32:31,23.00,-63.60,26.02,723
2020-12-18 15:32:33,23.00,-67.59,26.03,717
2020-12-18 15:32:35,23.00,-68.38,26.01,730
2020-12-18 15:32:37,23.00,-65.94,26.02,714
2020-12-18 15:32:39,23.00,-71.01,26.04,722
2020-12-18 15:32:41,23.00,-73.68,26.03,716
2020-12-18 15:32:44,23.00,-80.00,26.03,727
2020-12-18 15:32:46,26.00,-85.61,26.02,731
2020-12-18 15:32:50,23.00,-79.15,26.01,715
2020-12-18 15:32:54,24.00,-60.76,26.03,691
2020-12-18 15:32:56,24.00,-65.98,26.02,694
2020-12-18 15:32:58,24.00,-71.47,26.02,708
2020-12-18 15:33:00,24.00,-69.67,26.03,706
2020-12-18 15:33:02,24.00,-72.08,26.03,714
2020-12-18 15:33:05,24.00,-73.33,26.02,711
2020-12-18 15:33:06,27.00,-91.60,26.03,695
2020-12-18 15:33:10,24.00,-94.61,26.05,707
2020-12-18 15:33:13,23.00,-95.00,26.03,703
2020-12-18 15:33:15,23.00,-100.01,26.03,713
2020-12-18 15:33:17,24.00,-102.21,26.02,699
2020-12-18 15:33:31,26.00,-104.61,26.03,719
2020-12-18 15:33:35,23.00,-66.35,26.03,741
2020-12-18 15:33:37,23.00,-74.78,26.02,712
2020-12-18 15:33:40,23.00,-97.03,26.05,709
2020-12-18 15:33:42,26.00,-101.85,26.02,739
2020-12-18 15:33:44,24.00,-105.13,26.03,711
2020-12-18 15:33:46,24.00,-105.30,26.02,728
2020-12-18 15:33:48,24.00,-104.22,26.03,723
2020-12-18 15:34:03,24.00,-104.89,26.05,721
2020-12-18 15:34:04,24.00,-71.32,26.02,731
2020-12-18 15:34:09,24.00,-72.66,26.03,734
2020-12-18 15:34:15,26.00,-123.20,26.02,736
2020-12-18 15:34:18,23.00,-119.89,26.03,721
2020-12-18 15:34:20,23.00,-99.67,26.03,715
2020-12-18 15:34:22,23.00,-89.96,26.03,735
2020-12-18 15:34:24,23.00,-73.52,26.03,717
2020-12-18 15:34:31,23.00,-80.97,26.05,727
2020-12-18 15:34:33,26.00,-102.44,26.03,740
2020-12-18 15:34:35,24.00,-109.77,26.03,710
2020-12-18 15:34:37,24.00,-116.63,26.03,720
2020-12-18 15:34:41,27.00,-132.77,26.03,708
2020-12-18 15:34:45,24.00,-139.21,26.03,701
2020-12-18 15:34:49,24.00,-136.97,26.02,687
2020-12-18 15:34:50,24.00,-135.92,26.02,692
2020-12-18 15:34:58,24.00,-133.10,26.02,727
2020-12-18 15:35:00,24.00,-120.75,26.01,718
2020-12-18 15:35:02,24.00,-119.93,26.03,713
2020-12-18 15:35:04,24.00,-119.61,26.04,701
2020-12-18 15:35:07,24.00,-132.46,26.03,700
2020-12-18 15:35:11,26.00,-131.86,26.03,695
2020-12-18 15:35:13,24.00,-144.64,26.02,697
2020-12-18 15:35:15,24.00,-124.34,26.02,712
2020-12-18 15:35:17,24.00,-127.98,26.04,705
2020-12-18 15:35:19,25.00,-124.17,26.00,703
2020-12-18 15:35:24,25.00,-127.61,26.02,722
2020-12-18 15:35:26,25.00,-142.38,26.02,700
2020-12-18 15:35:30,24.00,-147.81,26.00,719
2020-12-18 15:35:32,25.00,-132.61,26.03,714
2020-12-18 15:35:34,25.00,-128.94,26.03,722
2020-12-18 15:35:36,25.00,-122.82,26.03,695
2020-12-18 15:35:38,24.00,-115.31,26.04,694
2020-12-18 15:35:43,25.00,-126.65,26.02,694
2020-12-18 15:35:45,27.00,-144.76,26.05,695
2020-12-18 15:35:52,27.00,-148.19,26.03,707
2020-12-18 15:35:56,24.00,-165.92,26.03,712
2020-12-18 15:35:58,24.00,-164.17,26.02,694
2020-12-18 15:36:00,24.00,-159.28,26.02,725
2020-12-18 15:36:02,24.00,-157.77,26.02,703
2020-12-18 15:36:04,24.00,-152.77,26.04,720
2020-12-18 15:36:06,24.00,-159.08,26.03,708
2020-12-18 15:36:08,24.00,-161.00,26.02,705
2020-12-18 15:36:11,24.00,-164.96,26.02,682
2020-12-18 15:36:13,27.00,-170.31,26.03,694
2020-12-18 15:36:15,25.00,-168.50,26.03,721
2020-12-18 15:36:17,24.00,-171.67,26.02,714
2020-12-18 15:36:19,24.00,-170.28,26.03,724
2020-12-18 15:36:21,24.00,-174.32,26.04,709
2020-12-18 15:36:23,24.00,-175.74,26.02,708
2020-12-18 15:36:25,24.00,-179.06,26.00,697
2020-12-18 15:36:27,24.00,-183.77,26.02,717
2020-12-18 15:36:29,24.00,-182.72,26.03,709
2020-12-18 15:36:31,24.00,-184.13,26.03,706
2020-12-18 15:36:33,24.00,-187.78,26.03,700
2020-12-18 15:36:36,24.00,-187.97,26.02,697
2020-12-18 15:36:40,24.00,-188.16,26.03,687
2020-12-18 15:36:44,24.00,-187.06,26.02,713
2020-12-18 15:36:52,24.00,-186.03,26.02,705
2020-12-18 15:37:00,24.00,-193.85,26.03,717
2020-12-18 15:37:02,24.00,-186.08,26.02,699
2020-12-18 15:37:04,24.00,-189.15,26.02,689
2020-12-18 15:37:06,24.00,-184.25,26.04,709
2020-12-18 15:37:12,23.00,-189.14,26.04,686
2020-12-18 15:37:14,23.00,-188.74,26.04,719
2020-12-18 15:37:18,23.00,-182.37,26.05,700
2020-12-18 15:37:19,23.00,-205.27,26.03,704
2020-12-18 15:37:24,25.00,-208.13,26.02,719
2020-12-18 15:37:25,23.00,-207.64,26.03,708
2020-12-18 15:37:28,23.00,-189.73,26.02,710
2020-12-18 15:37:30,23.00,-192.01,26.03,706
2020-12-18 15:37:32,23.00,-188.81,26.03,705
2020-12-18 15:37:34,23.00,-187.90,26.03,687
2020-12-18 15:37:36,23.00,-196.04,26.05,683
2020-12-18 15:37:38,23.00,-207.40,26.03,709
2020-12-18 15:37:40,23.00,-208.18,26.03,693
2020-12-18 15:37:42,23.00,-198.77,26.03,700
2020-12-18 15:37:44,23.00,-195.89,26.02,712
2020-12-18 15:37:46,24.00,-200.52,26.03,713
2020-12-18 15:37:55,26.00,-218.80,26.02,712
2020-12-18 15:37:58,23.00,-221.60,26.03,707
2020-12-18 15:38:00,23.00,-225.31,26.03,695
2020-12-18 15:38:01,23.00,-226.51,26.03,697
2020-12-18 15:38:04,23.00,-229.36,26.05,705
2020-12-18 15:38:06,23.00,-232.80,26.03,694
2020-12-18 15:38:08,23.00,-230.13,26.03,688
2020-12-18 15:38:10,23.00,-230.93,26.04,705
2020-12-18 15:38:14,23.00,-234.18,26.02,707
2020-12-18 15:38:16,23.00,-239.21,26.03,679
2020-12-18 15:38:19,25.00,-242.01,26.04,682
2020-12-18 15:38:22,23.00,-241.21,26.03,702
2020-12-18 15:38:25,23.00,-245.41,26.03,692
2020-12-18 15:38:27,23.00,-245.81,26.03,698
2020-12-18 15:38:29,23.00,-248.01,26.04,709
2020-12-18 15:38:31,23.00,-249.41,26.03,691
2020-12-18 15:38:33,23.00,-249.61,26.03,704
2020-12-18 15:38:41,23.00,-247.60,26.02,686
2020-12-18 15:38:43,22.00,-223.08,26.03,694
2020-12-18 15:38:45,23.00,-233.91,26.03,717
2020-12-18 15:38:47,22.00,-240.18,26.05,705
2020-12-18 15:38:51,23.00,-241.87,26.04,708
2020-12-18 15:38:53,23.00,-256.40,26.04,696
2020-12-18 15:38:58,23.00,-257.60,26.03,698
2020-12-18 15:39:00,23.00,-259.60,26.03,709
2020-12-18 15:39:02,23.00,-262.01,26.02,708
2020-12-18 15:39:04,23.00,-266.41,26.04,709
2020-12-18 15:39:10,23.00,-266.21,26.02,705
2020-12-18 15:39:12,23.00,-251.96,26.03,706
2020-12-18 15:39:21,23.00,-235.23,26.03,692
2020-12-18 15:39:22,23.00,-224.03,26.02,694
2020-12-18 15:39:27,23.00,-230.89,26.04,709
2020-12-18 15:39:29,25.00,-239.54,26.03,683
2020-12-18 15:39:31,25.00,-259.84,26.03,678
2020-12-18 15:39:34,23.00,-255.23,26.04,670
